ID,ES Score,OkapiTF Score,TFIDF Score,BM25 Score,Laplace Score,JM Score,Label
58-AP891116-0064,11.690429,1.247677,1.912511,5.441148,-33.470114,0.024181,1
58-AP891116-0145,11.651815,1.180018,1.816258,5.339338,-33.624513,0.019342,1
58-AP891116-0192,11.651815,1.180018,1.816258,5.339338,-33.624513,0.019342,1
58-AP891212-0018,13.918663,1.454962,2.321178,5.79075,-33.517672,0.040258,1
58-AP891212-0112,12.050165,1.232102,1.886602,5.430079,-33.470238,0.023082,1
59-AP890101-0040,4.483284,0.479875,0.683333,1.945643,-35.416149,0.005701,0
59-AP890102-0010,2.334978,0.343463,0.402692,0.99281,-47.992576,-16.804995,0
59-AP890103-0158,6.157095,0.78531,0.85581,2.594911,-34.723229,0.008189,0
59-AP890104-0046,2.667062,0.268117,0.233453,0.837368,-35.822096,0.002299,0
59-AP890104-0152,5.411612,0.540614,0.695827,2.479464,-35.129522,0.004387,0
59-AP890104-0180,5.291776,0.589615,0.839599,2.366874,-34.905852,0.008203,0
59-AP890105-0059,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
59-AP890105-0212,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
59-AP890106-0012,2.910271,1.532406,1.96088,4.760002,-32.489223,0.040225,0
59-AP890106-0030,7.76856,0.0,0.0,0.0,-36.514618,0.000266,0
59-AP890106-0182,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
59-AP890107-0052,2.762269,0.452018,0.518621,2.129163,-35.130763,0.003366,0
59-AP890107-0151,5.103271,0.621788,0.672908,2.481318,-34.724925,0.005289,0
59-AP890108-0012,3.740983,0.969073,1.357671,4.895496,-33.627827,0.008095,0
59-AP890108-0064,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
59-AP890109-0043,4.312157,0.4023,0.572867,1.889067,-35.416838,0.003934,0
59-AP890109-0159,0.914798,0.954428,1.366922,3.728876,-34.212403,0.013471,0
59-AP890110-0065,7.586497,0.743651,0.92213,2.996563,-34.436964,0.007392,0
59-AP890111-0021,5.873425,1.192032,1.454845,4.917973,-33.116335,0.012308,0
59-AP890111-0210,4.574044,0.486935,0.693386,1.950034,-35.416098,0.005905,0
59-AP890111-0237,6.373474,0.783549,1.115758,2.855228,-33.743864,0.018923,0
59-AP890112-0060,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
59-AP890112-0209,3.433978,0.796857,0.868824,2.601457,-34.723136,0.008448,0
59-AP890114-0009,6.848391,0.743396,1.266372,3.11915,-34.568769,0.017574,0
59-AP890114-0113,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
59-AP890115-0057,7.226769,0.779041,0.938908,2.799118,-34.723281,0.008052,0
59-AP890117-0020,4.702716,0.268117,0.381794,1.369409,-35.822096,0.002299,0
59-AP890117-0044,6.166298,1.015994,1.303967,3.56696,-33.520384,0.01935,0
59-AP890117-0156,1.881065,0.683337,0.879526,3.309308,-34.320566,0.005672,0
59-AP890118-0014,4.055616,0.397747,0.677561,2.495448,-35.130499,0.00363,0
59-AP890118-0048,3.796945,0.686138,0.947344,3.113281,-34.72416,0.006282,0
59-AP890118-0212,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
59-AP890119-0014,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
59-AP890119-0079,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
59-AP890119-0213,6.041765,0.739249,1.052676,2.057779,-35.414896,0.044384,0
59-AP890119-0234,3.433978,0.323709,0.460955,1.41702,-35.821547,0.003118,0
59-AP890120-0185,3.541632,0.341758,0.486656,1.429681,-35.821408,0.003444,0
59-AP890122-0029,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
59-AP890122-0059,3.909296,0.381109,0.542692,1.453736,-35.821149,0.004299,0
59-AP890123-0170,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
59-AP890124-0180,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
59-AP890125-0069,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
59-AP890125-0117,1.010647,0.415561,0.361834,0.899833,-35.820962,0.005266,0
59-AP890125-0224,3.332676,0.308617,0.439465,1.405495,-35.821677,0.002871,0
59-AP890126-0061,3.332676,0.557929,0.640138,2.223693,-35.129325,0.004614,0
59-AP890126-0140,6.030973,0.74675,1.063358,2.608996,-34.568738,0.017983,0
59-AP890127-0067,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
59-AP890127-0070,5.725329,0.963701,1.221756,3.421218,-33.876717,0.01485,0
59-AP890127-0225,3.433978,0.33149,0.472035,1.42262,-35.821485,0.003254,0
59-AP890128-0054,2.874898,0.459567,0.538818,1.239725,-47.992037,-16.63428,0
59-AP890128-0147,2.762269,0.253341,0.360753,1.353958,-35.822282,0.002118,0
59-AP890129-0049,4.153613,0.432247,0.615511,1.912906,-35.416543,0.004528,0
59-AP890131-0187,3.202287,0.368384,0.320757,0.884468,-35.821226,0.003998,0
59-AP890131-0227,5.573341,0.63021,0.897406,2.594176,-34.43698,0.00906,0
59-AP890201-0124,5.74798,0.665466,0.94761,2.684349,-34.214193,0.010401,0
59-AP890201-0208,4.312157,0.447439,0.637145,1.923981,-35.416408,0.004868,0
59-AP890202-0064,6.614981,0.644647,0.780945,2.708581,-34.724636,0.005623,0
59-AP890202-0227,6.689908,0.714306,0.819557,2.976517,-34.320132,0.006114,0
59-AP890203-0053,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
59-AP890203-0192,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
59-AP890204-0161,2.904294,0.25451,0.362418,1.355233,-35.822266,0.002132,0
59-AP890205-0019,6.367658,1.051942,1.366246,3.675363,-33.115477,0.025434,0
59-AP890205-0064,4.006315,0.38056,0.54191,1.869853,-35.417081,0.003556,0
59-AP890206-0047,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
59-AP890207-0074,5.630218,0.919758,1.379992,4.185814,-33.877235,0.013071,0
59-AP890207-0098,5.593087,0.66767,0.950749,2.034521,-35.415145,0.018559,0
59-AP890208-0217,1.62353,0.224193,0.262854,0.699456,-47.993709,-16.867449,0
59-AP890209-0051,2.667062,0.430001,0.374407,1.168671,-35.416563,0.00448,0
59-AP890210-0083,4.483284,0.432247,0.615511,1.912906,-35.416543,0.004528,0
59-AP890210-0219,5.656495,0.550505,0.63162,2.218026,-35.129408,0.004516,0
59-AP890212-0057,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
59-AP890213-0003,5.457979,0.635616,0.905104,2.022614,-35.415275,0.014285,0
59-AP890213-0065,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
59-AP890213-0143,2.653988,0.410759,0.481593,1.140059,-47.587685,-16.785151,0
59-AP890213-0202,1.881065,0.21265,0.185157,0.796709,-35.822928,0.001681,0
59-AP890214-0027,4.006315,0.440883,0.627809,1.91928,-35.416465,0.004717,0
59-AP890214-0043,0.371074,0.262171,0.228276,0.833668,-35.822168,0.002225,0
59-AP890215-0182,7.31025,0.740205,0.918035,2.994081,-34.437005,0.007325,0
59-AP890216-0215,3.332676,0.313885,0.446966,1.409623,-35.82163,0.002955,0
59-AP890217-0058,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
59-AP890218-0057,3.001507,0.338958,0.295135,0.873068,-35.821428,0.003391,0
59-AP890220-0034,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
59-AP890220-0122,3.541632,0.346046,0.492762,1.432526,-35.821377,0.003527,0
59-AP890221-0105,6.157591,0.588296,0.635762,2.451917,-34.725391,0.00483,0
59-AP890221-0137,4.869798,0.543729,0.774259,1.98179,-35.41573,0.007959,0
59-AP890222-0047,5.813713,0.903888,1.173693,3.494127,-33.5221,0.013683,0
59-AP890222-0068,4.396055,0.428331,0.609935,1.909946,-35.416579,0.004445,0
59-AP890222-0202,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
59-AP890223-0017,4.630321,0.505724,0.720141,1.508033,-35.820595,0.00976,0
59-AP890224-0061,3.237179,0.282778,0.40267,1.383441,-35.82193,0.002492,0
59-AP890224-0175,5.418686,0.930895,1.159775,3.246092,-34.21261,0.012602,0
59-AP890224-0196,4.483284,0.468996,0.66784,1.938658,-35.416232,0.005403,0
59-AP890225-0123,2.461367,0.263004,0.229001,0.834195,-35.822158,0.002235,0
59-AP890225-0131,4.516495,0.683643,0.595257,1.392578,-35.1278,0.015572,0
59-AP890225-0149,4.630321,0.513571,0.731315,1.510669,-35.820569,0.010401,0
59-AP890226-0066,0.029861,0.502652,0.856266,1.802738,-35.820605,0.009526,0
59-AP890227-0092,3.995077,0.915913,1.021144,3.162133,-34.030951,0.012495,0
59-AP890227-0098,3.431855,0.422996,0.368308,0.901983,-35.820926,0.005511,0
59-AP890227-0191,4.767054,0.515769,0.734444,1.966903,-35.415901,0.006845,0
59-AP890227-0261,2.184615,0.464711,0.598131,2.403168,-35.130556,0.003499,0
59-AP890228-0019,4.109392,0.657651,0.572626,1.526969,-34.723375,0.011042,0
59-AP890228-0039,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
59-AP890228-0161,2.018997,0.291129,0.341333,0.869577,-47.992959,-16.838525,0
59-AP890301-0029,5.598599,0.947245,1.192139,3.346853,-34.03062,0.013659,0
59-AP890302-0219,4.991716,0.528042,0.751921,2.194851,-35.128907,0.006499,0
59-AP890303-0069,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
59-AP890303-0125,0.47829,0.32562,0.283521,0.867335,-35.821532,0.003151,0
59-AP890304-0047,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
59-AP890304-0123,7.733397,0.849028,1.046436,3.064034,-34.435868,0.00979,0
59-AP890306-0162,8.542599,0.946446,1.058037,3.246028,-34.030961,0.010429,0
59-AP890307-0039,3.237179,0.282778,0.40267,1.383441,-35.82193,0.002492,0
59-AP890307-0196,3.433978,0.31689,0.451246,1.411926,-35.821604,0.003004,0
59-AP890308-0059,2.301424,0.479875,0.417834,1.189724,-35.416149,0.005701,0
59-AP890308-0064,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
59-AP890309-0157,4.869798,0.533218,0.759291,1.97635,-35.415792,0.007513,0
59-AP890310-0206,7.996573,0.908506,0.995317,2.657358,-34.722359,0.011516,0
59-AP890310-0333,5.170676,0.560651,0.798356,2.34822,-34.906152,0.007147,0
59-AP890311-0115,8.450512,0.948746,1.088541,3.129729,-34.317764,0.01083,0
59-AP890312-0046,4.049422,0.408383,0.581529,1.468062,-35.820999,0.005043,0
59-AP890313-0161,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
59-AP890315-0068,3.978126,0.816765,0.937113,2.365754,-35.127379,0.00982,0
59-AP890315-0239,5.418686,0.617673,0.879554,2.383524,-34.905588,0.009441,0
59-AP890316-0227,3.237179,1.378328,1.992092,5.395345,-33.182736,0.022571,0
59-AP890317-0056,3.621074,0.375807,0.535142,1.865413,-35.417137,0.003478,0
59-AP890317-0146,3.147003,0.29487,0.419889,1.394156,-35.821806,0.002663,0
59-AP890318-0113,3.237179,0.301312,0.429063,1.399576,-35.821744,0.002758,0
59-AP890319-0066,5.222473,0.592297,0.843419,2.23343,-35.128379,0.008954,0
59-AP890320-0150,1.410932,0.32562,0.283521,0.867335,-35.821532,0.003151,0
59-AP890320-0170,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
59-AP890320-0188,5.764289,0.67775,0.965103,2.41517,-34.905096,0.013197,0
59-AP890322-0244,5.222473,0.586698,0.835446,2.230356,-35.128421,0.008693,0
59-AP890323-0208,4.869798,0.523933,0.74607,1.97139,-35.415849,0.007147,0
59-AP890324-0164,4.668554,0.497175,0.707967,1.956215,-35.416025,0.006219,0
59-AP890325-0109,3.237179,0.320573,0.45649,1.4147,-35.821573,0.003065,0
59-AP890327-0164,8.450512,1.050864,1.177833,3.302657,-34.030071,0.013517,0
59-AP890328-0165,3.061715,0.270307,0.384912,1.371583,-35.82207,0.002327,0
59-AP890329-0182,3.061715,0.803731,0.851101,2.717657,-34.436302,0.00867,0
59-AP890401-0100,3.433978,0.333494,0.474888,1.424026,-35.82147,0.003291,0
59-AP890403-0086,2.904294,0.264264,0.376307,1.365513,-35.822142,0.00225,0
59-AP890403-0122,5.598599,0.0,0.0,0.0,-36.514618,0.000266,0
59-AP890403-0124,4.241982,0.461314,0.656902,2.145439,-35.12961,0.004793,0
59-AP890404-0031,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
59-AP890404-0072,6.401174,0.810773,1.154525,2.636863,-34.568194,0.030468,0
59-AP890405-0188,5.066336,0.56085,0.798639,2.215486,-35.128623,0.007619,0
59-AP890407-0062,1.555809,0.214989,0.252063,0.674871,-47.993848,-16.87062,0
59-AP890407-0213,4.396055,0.450484,0.641481,1.926125,-35.416382,0.004939,0
59-AP890407-0228,7.733397,0.851319,1.04912,3.065339,-34.435847,0.009851,0
59-AP890408-0034,7.054999,0.755981,0.936764,3.005287,-34.436819,0.007637,0
59-AP890408-0106,3.332676,0.316285,0.450383,1.411465,-35.821609,0.002994,0
59-AP890409-0040,6.283685,1.192486,1.469309,3.454278,-34.028715,0.029872,0
59-AP890409-0051,4.396055,0.457964,0.652132,1.931292,-35.41632,0.005121,0
59-AP890410-0105,9.298267,1.104362,1.340341,3.178845,-34.434118,0.020814,0
59-AP890410-0152,6.157095,0.623044,0.714847,2.268619,-35.128684,0.005567,0
59-AP890413-0217,5.222473,0.585314,0.833476,2.229588,-35.128431,0.008631,0
59-AP890416-0014,3.641221,0.384653,0.334922,0.89013,-35.821128,0.004387,0
59-AP890418-0070,3.025195,0.475227,0.413787,0.915423,-35.820703,0.007766,0
59-AP890419-0222,1.382775,0.182283,0.213717,0.585007,-47.994459,-16.880734,0
59-AP890420-0089,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
59-AP890424-0092,4.384674,0.592656,0.516033,0.937847,-35.820346,0.02446,0
59-AP890424-0202,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
59-AP890426-0192,2.59478,0.271193,0.236131,0.83923,-35.82206,0.002338,0
59-AP890427-0005,5.365661,0.52104,0.597814,2.194257,-35.12976,0.004142,0
59-AP890429-0109,3.098648,0.354192,0.3084,0.879169,-35.82132,0.003691,0
59-AP890430-0064,5.304207,0.600173,0.854634,2.237672,-35.128323,0.009339,0
59-AP890501-0088,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
59-AP890502-0052,5.711824,0.683171,0.972821,2.510807,-34.723132,0.012725,0
59-AP890503-0114,4.933639,0.547555,0.779708,1.521309,-35.820465,0.014155,0
59-AP890507-0094,7.758683,0.874975,0.931022,2.760958,-34.43564,0.010505,0
59-AP890508-0155,2.667062,0.321196,0.279669,0.865346,-35.821568,0.003075,0
59-AP890511-0188,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
59-AP890513-0115,4.869798,0.519819,0.740212,1.969144,-35.415875,0.006993,0
59-AP890513-0143,4.869798,0.901748,1.386357,3.706281,-34.722401,0.011296,0
59-AP890515-0118,8.63061,0.807904,1.376262,3.07031,-34.722164,0.033161,0
59-AP890515-0239,9.891345,0.0,0.0,0.0,-36.514618,0.000266,0
59-AP890516-0204,2.341003,0.398426,0.346915,1.153112,-35.416879,0.003863,0
59-AP890517-0189,3.404638,0.274795,0.239268,0.841368,-35.822018,0.002385,0
59-AP890519-0018,5.838768,0.697019,0.992541,2.424318,-34.904956,0.0149,0
59-AP890519-0111,3.431855,0.843835,1.086105,2.665649,-35.127244,0.010683,0
59-AP890525-0127,4.312157,0.46439,0.661281,1.935618,-35.416269,0.005283,0
59-AP890529-0130,4.574044,0.47918,0.682343,1.945205,-35.416155,0.005681,0
59-AP890530-0066,0.398104,0.720343,1.227102,2.742169,-35.127608,0.020721,0
59-AP890605-0013,5.258958,0.259296,0.441709,1.627334,-35.822204,0.002189,0
59-AP890605-0029,1.53434,0.431397,0.555254,2.363173,-35.131125,0.003157,0
59-AP890607-0178,3.061715,0.283747,0.404051,1.384328,-35.82192,0.002505,0
59-AP890609-0165,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
59-AP890611-0057,7.209145,0.816891,0.891432,2.612442,-34.72298,0.00892,0
59-AP890614-0032,3.061715,0.515361,0.591298,2.189426,-35.129832,0.004073,0
59-AP890615-0106,4.181222,1.109799,1.428427,2.754009,-35.126271,0.030266,0
59-AP890616-0161,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
59-AP890619-0175,8.046891,1.041502,1.222861,3.407548,-34.030144,0.013197,0
59-AP890620-0177,7.511678,0.841755,1.055408,3.194236,-34.21351,0.009857,0
59-AP890622-0216,2.461367,0.258082,0.224716,0.831046,-35.82222,0.002175,0
59-AP890622-0240,9.938909,1.208672,1.474487,3.360717,-34.210736,0.030754,0
59-AP890623-0185,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
59-AP890625-0007,3.541632,0.346046,0.492762,1.432526,-35.821377,0.003527,0
59-AP890626-0111,4.977069,0.534941,0.761746,1.977255,-35.415782,0.007583,0
59-AP890626-0165,8.285077,0.956337,1.213223,3.417033,-33.8768,0.014533,0
59-AP890626-0168,3.061715,0.276171,0.393262,1.377267,-35.822003,0.002403,0
59-AP890628-0054,1.70189,0.280858,0.478441,1.652836,-35.821951,0.002466,0
59-AP890628-0173,4.668554,0.487652,0.694407,1.950474,-35.416093,0.005927,0
59-AP890630-0143,5.711824,0.654013,0.931301,2.495145,-34.723411,0.01083,0
59-AP890701-0120,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
59-AP890702-0048,6.906937,0.737854,0.890684,2.774323,-34.723643,0.007211,0
59-AP890703-0233,4.450378,0.712768,0.817792,2.975245,-34.320153,0.006092,0
59-AP890703-0285,6.755209,0.883694,1.258362,2.967068,-33.296734,0.041175,0
59-AP890706-0121,3.061715,0.585567,0.671848,2.24376,-35.129035,0.004998,0
59-AP890707-0025,8.295317,0.956854,1.189861,3.259525,-34.212382,0.013564,0
59-AP890709-0041,8.937416,1.206927,1.430136,3.623532,-33.806286,0.020628,0
59-AP890712-0216,3.884361,0.48215,0.419814,0.917012,-35.820678,0.008161,0
59-AP890713-0094,4.040042,0.528113,0.459835,1.206845,-35.415823,0.007309,0
59-AP890713-0128,8.05902,0.896398,1.028479,2.395053,-35.127006,0.012663,0
59-AP890713-0207,3.001507,0.528113,0.459835,1.206845,-35.415823,0.007309,0
59-AP890714-0050,2.824418,0.481972,0.419659,1.190528,-35.416134,0.005761,0
59-AP890714-0140,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
59-AP890714-0207,1.915321,0.273132,0.320233,0.825279,-47.993124,-16.8475,0
59-AP890715-0044,3.978126,0.398548,0.567524,1.46309,-35.82105,0.004757,0
59-AP890715-0077,4.040042,0.536676,0.467291,1.209608,-35.415772,0.007655,0
59-AP890715-0118,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
59-AP890716-0072,8.282833,1.0144,1.135928,3.284,-34.030361,0.012324,0
59-AP890718-0016,3.541632,0.727058,0.834187,2.32623,-35.127897,0.007513,0
59-AP890718-0036,6.11532,0.749075,1.066668,2.446975,-34.904615,0.021849,0
59-AP890719-0007,4.767054,0.0,0.0,0.0,-36.514618,0.000266,0
59-AP890719-0107,6.088235,0.76405,1.087991,2.667867,-34.435315,0.019357,0
59-AP890719-0134,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
59-AP890719-0178,3.656254,0.720725,0.826922,2.323125,-35.127938,0.007375,0
59-AP890720-0017,0.032309,0.480749,0.418595,0.916694,-35.820683,0.008079,0
59-AP890720-0118,6.146924,0.754152,1.073898,2.544524,-34.722542,0.02032,0
59-AP890720-0205,4.977069,1.083897,1.243606,3.192153,-34.316863,0.015495,0
59-AP890722-0125,4.977069,0.542837,0.77299,1.981336,-35.415735,0.007919,0
59-AP890725-0116,1.275322,0.271638,0.462735,1.642331,-35.822054,0.002344,0
59-AP890725-0210,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
59-AP890726-0129,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
59-AP890726-0211,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
59-AP890726-0239,3.869105,0.417525,0.594547,1.90154,-35.416682,0.004224,0
59-AP890727-0021,13.912111,1.313603,1.780466,4.589367,-32.931894,0.025651,0
59-AP890727-0150,10.522015,1.349437,1.639182,3.501336,-34.027928,0.059477,0
59-AP890731-0056,3.3131,0.375063,0.326573,0.886843,-35.821185,0.004152,0
59-AP890801-0165,3.147003,0.288194,0.410383,1.388332,-35.821873,0.002567,0
59-AP890802-0104,3.985438,0.384653,0.334922,0.89013,-35.821128,0.004387,0
59-AP890803-0040,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
59-AP890804-0084,8.046891,0.902659,1.10903,3.093035,-34.435412,0.011336,0
59-AP890804-0125,3.541632,0.669686,0.768362,2.296306,-35.128301,0.006364,0
59-AP890805-0005,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
59-AP890805-0132,4.880356,0.530019,0.754736,1.51597,-35.820517,0.011985,0
59-AP890806-0014,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
59-AP890807-0036,1.481577,0.366751,0.319335,0.883876,-35.821237,0.003961,0
59-AP890807-0109,5.814065,0.555121,0.636917,2.221564,-35.129356,0.004577,0
59-AP890809-0050,2.667062,0.265111,0.230836,0.835514,-35.822132,0.002261,0
59-AP890809-0102,7.966678,0.882943,1.013042,3.093571,-34.318302,0.009195,0
59-AP890809-0172,4.668554,0.503222,0.716578,1.959765,-35.415984,0.006414,0
59-AP890810-0083,5.365661,0.655849,0.710794,2.508745,-34.724501,0.005795,0
59-AP890810-0162,6.906937,0.711043,0.859203,2.756888,-34.723901,0.006713,0
59-AP890811-0060,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
59-AP890811-0169,5.222473,0.575143,0.818993,2.22385,-35.128509,0.008189,0
59-AP890812-0116,3.541632,0.352683,0.502213,1.436814,-35.82133,0.00366,0
59-AP890814-0049,4.64862,0.0,0.0,0.0,-36.514618,0.000266,0
59-AP890814-0145,3.098648,0.542837,0.472656,1.211549,-35.415735,0.007919,0
59-AP890815-0126,2.633487,0.25569,0.364097,1.356509,-35.822251,0.002146,0
59-AP890823-0163,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
59-AP890825-0154,8.765796,1.013965,1.25556,3.286792,-34.211927,0.016023,0
59-AP890827-0002,5.418686,0.614804,0.875469,2.381881,-34.905614,0.009302,0
59-AP890830-0039,5.656495,0.617877,0.668565,2.478015,-34.724977,0.005233,0
59-AP890901-0147,3.061715,0.290726,0.413988,1.390566,-35.821847,0.002603,0
59-AP890903-0081,6.291587,0.456071,0.776915,2.308776,-35.416336,0.005074,0
59-AP890905-0134,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
59-AP890906-0198,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
59-AP890909-0113,4.483284,0.468332,0.666895,1.938223,-35.416237,0.005386,0
59-AP890910-0044,6.589276,0.846626,1.205578,2.859304,-33.875865,0.032025,0
59-AP890910-0052,7.398462,0.818263,0.984681,2.820739,-34.72297,0.008954,0
